GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1996,1996,1996,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,2.41485,2.4 [1.8-3.1],1.82797,3.10307
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2012,2012,2012,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-59,36 to 59 months,0.0,0.0 [0.0-0.0],0.0,0.0
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,2018,2018,2018,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,2.63924,2.6 [2.1-3.2],2.14991,3.20506
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2016,2016,2016,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,12.2,12.2 [8.4-17.4],8.4,17.4
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2011,2011,2011,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,21.1,21.1 [13.9-30.7],13.9,30.7
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2009,2009,2009,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,4.2,4.2 [1.7-10.4],1.7,10.4
NUT_CF_MAD,Minimum Acceptable Diet 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-acceptable-diet-6-23-months,2016,2016,2016,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,Q3,13.4,13.4 [10.9-16.4],10.9,16.4
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2016,2016,2016,AFR,Africa,UGA,Uganda,WEALTHTERCILE,WEALTHTERCILE_TOTL,Total,3.5,3.5 [2.9-4.1],2.9,4.1
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,40.5,40.5 [37.0-44.1],37.0,44.1
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1988,1988,1988,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,Secondary or higher,11.0,11.0 [7.2-16.4],7.2,16.4
NUTSTUNTINGNUM,"Stunting numbers among children under 5 years of age (millions), model-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-stunting-numbers-%28in-millions%29,2011,2011,2011,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,999.9,999.9 [965.3-1038.5],965.3,1038.5
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2002,2002,2002,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,0.08606,0.1 [0.0-0.3],0.01423,0.26115
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS12-59,12 to 59 months,1.3,1.3 [0.8-2.0],0.8,2.0
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2012,2012,2012,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-59,36 to 59 months,1.1,1.1 [0.5-2.7],0.5,2.7
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2014,2014,2014,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-59,36 to 59 months,0.3,0.3 [0.1-1.2],0.1,1.2
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2020,2020,2020,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,1.0,1.0 [0.4-2.2],0.4,2.2
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2012,2012,2012,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,1.44131,1.4 [0.8-2.4],0.79841,2.4224
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2020,2020,2020,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,20.4,20.4 [16.3-25.3],16.3,25.3
NUT_CF_EFF,Egg and/or Flesh Food Consumption 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/egg-and-or-flesh-food-consumption-6-23-months,2006,2006,2006,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,Q2,25.7,25.7 [20.8-31.2],20.8,31.2
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2014,2014,2014,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,0.0,0.0 [0.0-0.0],0.0,0.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2004,2004,2004,AFR,Africa,UGA,Uganda,SEVERITY,SEVERITY_TOTAL,Total,68.7,68.7 [61.6-75.0],61.6,75.0
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1995,1995,1995,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_YEARSALL,Total (All ages),21.3,21.3,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2007,2007,2007,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,27.4,27.4 [20.1-35.9],20.1,35.9
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2020,2020,2020,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS0-23,0 to 23 months,26.8,26.8 [21.7-32.6],21.7,32.6
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-47,36 to 47 months,0.4,0.4 [0.1-1.9],0.1,1.9
NUT_BF_EIBF,"Early Initiation of Breastfeeding, Children born in the last 24 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/early-initiation-of-breastfeeding--children-born-in-the-last-24-months,2011,2011,2011,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_TOP80,Wealth - Top 80%,53.0,53.0 [49.8-56.1],49.8,56.1
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2020,2020,2020,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,22.05597,22.1 [20.6-23.6],20.55502,23.6127
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2016,2016,2016,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,4.8,4.8 [2.5-9.0],2.5,9.0
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,1995,1995,1995,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,6.0,6,,
NUT_BF_EBF2D,Exclusively breastfed for the first two days after birth,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusively-breastfed-for-the-first-two-days-after-birth,2000,2000,2000,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_SECONDARY,Secondary education,33.1,33.1 [27.7-38.9],27.7,38.9
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2018,2018,2018,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,1.5,1.5 [0.8-2.9],0.8,2.9
NUT_BF_EBF2D,Exclusively breastfed for the first two days after birth,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusively-breastfed-for-the-first-two-days-after-birth,2011,2011,2011,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM80,Wealth - Bottom 80%,58.5,58.5 [55.2-61.7],55.2,61.7
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2009,2009,2009,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,33.7,33.7 [30.0-37.6],30.0,37.6
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2009,2009,2009,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,0.0,0.0 [0.0-0.0],0.0,0.0
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2016,2016,2016,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,1.6,1.6 [0.8-3.0],0.8,3.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2016,2016,2016,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,2200.4,2200.4 [1684.4-2805.4],1684.4,2805.4
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1988,1988,1988,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,47.7,47.7 [45.3-50.1],45.3,50.1
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2011,2011,2011,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_TOP40,Wealth - Top 40%,25.9,25.9 [22.1-30.1],22.1,30.1
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,1988,1988,1988,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_TOTL,Total,3.1,3.1 [2.6-3.8],2.6,3.8
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1997,1997,1997,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,10.21434,10.2 [5.7-15.8],5.73053,15.78353
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1998,1998,1998,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,0.48011,0.5 [0.2-1.0],0.20664,0.95263
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2011,2011,2011,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,None,20.5,20.5 [15.6-26.4],15.6,26.4
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2020,2020,2020,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,2.9,2.9 [1.9-4.4],1.9,4.4
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2016,2016,2016,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,10.4,10.4 [9.4-11.4],9.4,11.4
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2012,2012,2012,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,12.9,12.9 [9.4-17.6],9.4,17.6
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,None,41.5,41.5 [37.0-46.2],37.0,46.2
NUT_BF_EIBF,"Early Initiation of Breastfeeding, Children born in the last 24 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/early-initiation-of-breastfeeding--children-born-in-the-last-24-months,2016,2016,2016,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM40,Wealth - Bottom 40%,61.3,61.3 [58.9-63.7],58.9,63.7
NUT_BF_EBF,Exclusive breastfeeding under six months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusive-breastfeeding-under-six-months,2011,2011,2011,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_YEARSALL,Total (All ages),62.2,62.2 [58.0-66.1],58.0,66.1
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2009,2009,2009,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-41,36 to 41 months,0.3,0.3 [0.0-2.0],0.0,2.0
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,2.2,2.2 [1.6-3.0],1.6,3.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2015,2015,2015,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,24.5,24.5 [18.5-31.5],18.5,31.5
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2015,2015,2015,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,39.8,39.8 [22.3-60.5],22.3,60.5
